EstablishmentID,InspectionID,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,Latitude,Longitude,InspectionDate,Score,Grade,NameSearch,Intersection
88203,826165,M & M LEARNING CENTER, ,3630 ELDERWOOD WAY,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1943,-85.8019,6/29/2012 0:00,92,A,MMLEARNINGCENTER,
88208,833624,BORROMEOS, ,"8607 SMYRNA PARKWAY, SUITE 101",,LOUISVILLE,KY,40228,FOOD SERVICE,38.1237,-85.6431,7/26/2012 0:00,91,A,BORROMEOS,
88210,820881,THE PARKWAY PITSTOP, ,4501 GREENWOOD AVENUE,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,38.1436,-85.8397,6/13/2012 0:00,100,,THEPARKWAYPITSTOP,
88211,829832,HEINE BROTHERS, ,822 EASTERN PARKWAY,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2152,-85.7419,7/13/2012 0:00,91,A,HEINEBROTHERS,
88212,852030,NUR ISLAMIC SCHOOL, ,6500 SIX MILE LANE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1978,-85.6339,10/1/2012 0:00,96,A,NURISLAMICSCHOOL,
88214,828290,AUNTIE ANNE'S, ,5000 SHELBYVILLE ROAD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2479,-85.6234,6/12/2012 0:00,99,A,AUNTIEANNES,
88266,833613,CAST IRON STEAK HOUSE, ,6325 UPPER RIVER ROAD,,HARRODS CREEK,KY,40027,FOOD SERVICE,38.3279,-85.6355,7/26/2012 0:00,95,A,CASTIRONSTEAKHOUSE,
88268,811786,WORK THE METAL, ,"1201 STORY AVENUE, SUITE 101",,LOUISVILLE,KY,40206,PRE-PACKAGED RETAIL,38.255706,-85.729108,5/16/2012 0:00,100,,WORKTHEMETAL,
88269,840142,BRIGHT BEGINNINGS LEARNING CENTER, ,2603 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2121,-85.7966,8/21/2012 0:00,100,A,BRIGHTBEGINNINGSLEARNINGCENTER,
88270,850062,MESA'S SNACK SHACK, ,2900 S. 7TH STREET ROAD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.2075,-85.7885,9/23/2012 0:00,90,A,MESASSNACKSHACK,
88271,811781,ZIALALA, ,12220 SHELBYVILLE ROAD,,LOUISVILLE,KY,40243,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2476,-85.529,5/16/2012 0:00,97,A,ZIALALA,
88273,837560,DAIRY QUEEN, ,400 FAIRDALE ROAD,,FAIRDALE,KY,40118,FOOD SERVICE,38.105,-85.7586,8/8/2012 0:00,96,A,DAIRYQUEEN,
88274,817262,LULA'S FROZEN YOGURT AND TREATS, ,1501 BARDSTOWN ROAD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2321,-85.7087,6/4/2012 0:00,99,A,LULASFROZENYOGURTANDTREATS,
88277,830300,CHICK-FIL-A, ,4801 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1379,-85.6696,7/16/2012 0:00,99,A,CHICKFILA,
88278,833899,KIDS 1ST, ,3929 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1939,-85.8064,7/27/2012 0:00,97,A,KIDSST,
88279,837552,KIDS KOZY KORNER II, ,1227 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2365,-85.7868,8/10/2012 0:00,96,A,KIDSKOZYKORNERII,
88282,814041,MEADOWVIEW HEALTH & REHABILITATION CENTER, ,9701 WHIPPS MILL ROAD,,LOUISVILLE,KY,40223,FOOD SERVICE,38.271692,-85.573499,5/23/2012 0:00,99,A,MEADOWVIEWHEALTHREHABILITATIONCENTER,
88284,813264,EL RINCON LEONES, ,4761 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,38.1726,-85.8251,5/21/2012 0:00,98,,ELRINCONLEONES,
88287,813248,BULLFROGS AND BUTTERFLIES, ,3935 W. BANK STREET,,LOUISVILLE,KY,40212,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2719,-85.8121,5/21/2012 0:00,98,A,BULLFROGSANDBUTTERFLIES,
88318,831814,NUTS N STUFF, ,1000 BARRET AVENUE,,LOUISVILLE,KY,40204,PRE-PACKAGED RETAIL,38.2363808,-85.7283046,7/20/2012 0:00,94,,NUTSNSTUFF,
88320,825528,JEFFERSON MANOR, ,1801 LYNN WAY,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,38.277,-85.6163,6/27/2012 0:00,97,A,JEFFERSONMANOR,
88332,824217,BENDOYA, ,217 S. 5TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2548,-85.7584,6/25/2012 0:00,96,A,BENDOYA,
88333,817282,PLEASE AND THANK YOU, ,800 E. MARKET STREET,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2532,-85.738,6/4/2012 0:00,97,A,PLEASEANDTHANKYOU,
88334,854151,KENTUCKY FOOD MART, ,7319 ST ANDREWS CHURCH ROAD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1544,-85.482,10/8/2012 0:00,81,C,KENTUCKYFOODMART,
88335,811247,THE ROOT CELLAR, ,1484 S. 3RD STREET,,LOUISVILLE,KY,40208,PRE-PACKAGED RETAIL,38.226,-85.7606,5/15/2012 0:00,96,,THEROOTCELLAR,
88337,833128,ANSELMO'S, ,1511 BARDSTOWN ROAD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2319,-86.7085,7/25/2012 0:00,99,A,ANSELMOS,
88338,817271,OLD CHICAGO PIZZA, ,10601 FISCHER PARK DRIVE,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2958,-85.5564,6/4/2012 0:00,99,A,OLDCHICAGOPIZZA,
88339,808950,CLARKSVILLE PEDDLERS MALL FOOD ACCOUNT, ,4420 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,38.1813,-85.8161,5/7/2012 0:00,99,,CLARKSVILLEPEDDLERSMALLFOODACCOUNT,
88341,825529,JEFFERSON PLACE, ,1705 HERR LANE,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2761,-85.6183,6/27/2012 0:00,99,A,JEFFERSONPLACE,
88351,873794,FALAFEL HOUSE, ,1001 BARDSTOWN ROAD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2403,-85.724,12/19/2012 0:00,96,A,FALAFELHOUSE,
88353,810562,FAMILY DOLLAR, ,5107 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,38.1675,-85.8289,5/11/2012 0:00,95,,FAMILYDOLLAR,
88431,818312,MCDONALDS, ,1245 BARDSTOWN ROAD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.142,-85.431,6/6/2012 0:00,99,A,MCDONALDS,
88434,860293,AUNT BEE'S ICE CREAM, ,5701 PRESTON HIGHWAY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1669,-85.3831,10/26/2012 0:00,100,A,AUNTBEESICECREAM,
88435,830291,SALUD FAMILIAR, ,5040 POPLAR LEVEL ROAD,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1643,-85.6796,7/17/2012 0:00,92,A,SALUDFAMILIAR,
88436,834777,SAMEY'S, ,4903 POPLAR LEVEL ROAD,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1715,-85.6847,7/31/2012 0:00,97,A,SAMEYS,
88439,822877,OAKLAWN NURSING AND REHAB CENTER, ,300 SHELBY STATION ROAD,,LOUISVILLE,KY,40245,FOOD SERVICE,38.2377,-85.4912,6/20/2012 0:00,93,C,OAKLAWNNURSINGANDREHABCENTER,
88440,836752,DAIRY QUEEN #097, ,4137 TAYLOR BOULEVARD,,LOUISVILLE,KY,40215,FOOD SERVICE,38.1812,-85.783,8/6/2012 0:00,95,A,DAIRYQUEEN,
88441,827418,POTTER'S HOUSE CHILDCARE ENRICHMENT, ,314 S. WENZEL ST.,,LOUISVILLE,KY,40204,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2508,-85.7345,7/5/2012 0:00,97,A,POTTERSHOUSECHILDCAREENRICHMENT,
88442,819507,EHRLERS, ,1080 AMPHITHEATER ROAD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1601,-85.7796,6/8/2012 0:00,97,A,EHRLERS,
88445,818632,HEAVENLY ANGELS #4, ,2802 C CRUMS LANE,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1948,-85.8281,6/6/2012 0:00,98,A,HEAVENLYANGELS,
88446,826626,DESIGNER CAKES BY ANGELA, ,8600 HUDSON LANE,,FERN CREEK,KY,40291,RETAIL BAKERY,38.1691,-85.5981,7/2/2012 0:00,100,A,DESIGNERCAKESBYANGELA,
88447,818771,GYPSY RIDGE FARMS, ,400 E. GRAY STREET,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,38.2464823,-85.7473805,5/24/2012 0:00,100,,GYPSYRIDGEFARMS,
88448,828693,MCCALLISTER'S DELI, ,980 BRECKENRIDGE LANE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2331,-85.6395,7/10/2012 0:00,94,A,MCCALLISTERSDELI,
88449,834073,O'CONNEL'S IRISH PUB, ,5520 FERN VALLEY ROAD,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1561,-85.6596,7/26/2012 0:00,99,A,OCONNELSIRISHPUB,
88450,818633,COMFORT INN, ,4444 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1801,-85.818,6/6/2012 0:00,100,A,COMFORTINN,
88452,858551,ST. BARNABAS CENTER, ,3042 HIKES LANE,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2128,-85.638,10/23/2012 0:00,99,A,STBARNABASCENTER,
88456,825521,PARKWAY GIFTS LLC, ,1169 EASTERN PARKWAY SUITE 1110,,LOUISVILLE,KY,40217,RETAIL WITH LIMITED SERVICE,38.1336,-85.4636,6/22/2012 0:00,100,,PARKWAYGIFTSLLC,
88457,811270,ICARE DAYCARE CENTER, ,2913 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2088,-85.7979,5/15/2012 0:00,97,A,ICAREDAYCARECENTER,
88458,809767,FOOD MART SOUTH FLOYD TOBACCO, ,1271 S. FLOYD STREET,,LOUISVILLE,KY,40203,PRE-PACKAGED RETAIL,38.2315,-85.7518,5/9/2012 0:00,100,,FOODMARTSOUTHFLOYDTOBACCO,
88476,817814,KNIGHTS OF COLUMBUS (ASSUMPTION COUNCIL #4473), ,4801 PROGRESS BLVD,,BUECHEL,KY,40218,FOOD SERVICE,38.18,-85.6523,6/5/2012 0:00,100,A,KNIGHTSOFCOLUMBUSASSUMPTIONCOUNCIL,
88484,808944,ADOBO MEXICAN RESTAURANT, ,5612 BARDSTOWN ROAD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1644,-85.5983,5/7/2012 0:00,79,C,ADOBOMEXICANRESTAURANT,
88485,818993,SUNNY ACRES FARM, ,6516 ECHO TRAIL,,LOUISVILLE,KY,40299,MOBILE RETAIL UNIT,38.1513,-85.5083,6/2/2012 0:00,98,,SUNNYACRESFARM,
88487,842173,LEAP FROG ACADEMY, ,9419 SMYRNA PARKWAY,,LOUISVILLE,KY,40229,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.111,-85.6456,8/28/2012 0:00,95,A,LEAPFROGACADEMY,
88488,832316,KIDS R US II, ,3400 RIVER PARK DRIVE,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2541,-85.8078,7/23/2012 0:00,99,A,KIDSRUSII,
88494,836753,TACO BELL, ,3408 PRESTON HIGHWAY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1962,-85.7321,8/8/2012 0:00,99,A,TACOBELL,
88495,817291,SUBWAY, ,5469 NEW CUT ROAD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1463,-85.7751,6/4/2012 0:00,97,A,SUBWAY,
88541,820019,BUD'S TAVERN, ,4014 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1914,-85.8089,6/12/2012 0:00,91,A,BUDSTAVERN,
88543,830860,EL WAHA FOOD MART, ,3019 HUNSINGER LANE,,LOUISVILLE,KY,40220,SUPERMARKET WITH PROCESSING,38.2188,-85.6249,7/17/2012 0:00,97,,ELWAHAFOODMART,
88546,833521,TACO BELL, ,3125 POPLAR LEVEL ROD,,LOUISVILLE,KY,40213,FOOD SERVICE,38.2121,-85.7203,7/25/2012 0:00,100,A,TACOBELL,
88547,861836,LOURDES HALL, ,735 EASTERN PARKWAY,,LOUISVILLE,KY,40217,MOBILE RESTRICTED CONCESSION,38.2142,-85.7439,11/5/2012 0:00,100,,LOURDESHALL,
88556,852694,GASLITE TAVERN, ,9119 GALENE DRIVE,,LOUISVILLE,KY,40299,FOOD SERVICE,37.1985,-85.5916,10/2/2012 0:00,95,A,GASLITETAVERN,
88557,818634,TACO BELL, ,2801 W. BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2496,-85.7983,6/6/2012 0:00,95,A,TACOBELL,
88558,828206,CRUSHED ICE EVENTS, ,217 E. MAIN STREET,,LOUISVILLE,KY,40202,CATERERS,38.2558,-85.7486,7/9/2012 0:00,98,A,CRUSHEDICEEVENTS,
88590,812352,BUGGY BABIES, ,"3975 S. 7TH STREET, SUITE B",,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1925,-84.8071,5/16/2012 0:00,95,A,BUGGYBABIES,
88591,835152,WESTPORT PLACE, ,4247 WESTPORT ROAD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2633,-85.6377,8/1/2012 0:00,99,A,WESTPORTPLACE,
88592,823698,KENTUCKY PORK PRODUCERS, ,937 PHILLIPS LANE,,LOUISVILLE,KY,40209,FOOD SERVICE,38.193,-85.7405,6/22/2012 0:00,95,A,KENTUCKYPORKPRODUCERS,
88593,846487,TACO BELL, ,6501 PARAMOUNT DRIVE,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1349,-85.851,9/12/2012 0:00,94,A,TACOBELL,
88594,827419,DAIRY MART, ,924 E. BROADWAY,,LOUISVILLE,KY,40204,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2443,-85.7364,7/5/2012 0:00,89,C,DAIRYMART,
88596,824864,THIRD  STREET DIVE, ,442 S. 3RD STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2513,-85.756,6/26/2012 0:00,97,A,THIRDSTREETDIVE,
88635,861832,MAXWELL'S PIC PAC, ,786 MILLER AVENUE,,LOUISVILLE,KY,40217,SUPERMARKET WITH PROCESSING,38.214,-85.7435,11/2/2012 0:00,93,,MAXWELLSPICPAC,
88636,827039,SMART COOKIE EDUCATIONAL DEVELOPMENT CENTER, ,"3841 RUCKRIEGEL PARKWAY, SUITE #103",,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1887,-85.567,7/3/2012 0:00,96,A,SMARTCOOKIEEDUCATIONALDEVELOPMENTCENTER,
88637,864542,FISH HUT FISH & WINGS, ,2141 BUECHEL BANK ROAD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1911,-85.6479,11/15/2012 0:00,91,A,FISHHUTFISHWINGS,
88638,831815,KIDS N MORE, ,221 S. SHELBY STREET,,LOUISVILLE,KY,40202,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.258,-85.7374,7/20/2012 0:00,95,A,KIDSNMORE,
88639,841789,AMAZING KIDS CHRISTIAN ACADEMY, ,9004 BEULAH CHURCH ROAD,,LOUISVILLE,KY,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1473,-85.5952,8/27/2012 0:00,100,A,AMAZINGKIDSCHRISTIANACADEMY,
88640,831811,WINGATE, ,12301 ALLIANT COURT,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2204,-84.5349,7/19/2012 0:00,100,A,WINGATE,
88642,850090,TACO BELL, ,9102 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2136,-85.5889,9/24/2012 0:00,98,A,TACOBELL,
88819,832345,BARRET BAR, ,1012 BARRET AVENUE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.142,-85.4345,7/23/2012 0:00,97,A,BARRETBAR,
88820,839816,TACO BELL, ,12529 SHELBYVILLE ROAD,,LOUISVILLE,KY,40243,FOOD SERVICE,38.2451,-85.5239,8/17/2012 0:00,99,A,TACOBELL,
88821,829828,DERBY BAR & GRILL, ,2825 TAYLOR BLVD,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2088,-85.7727,7/14/2012 0:00,95,A,DERBYBARGRILL,
88822,885724,HOLY TRINITY CONCESSION STAND, ,423 CHERRYWOOD ROAD,,LOUISVILLE,KY,40207,MOBILE RESTRICTED CONCESSION,38.2636,-85.6525,2/9/2013 0:00,96,,HOLYTRINITYCONCESSIONSTAND,
88823,822878,JOHNNY BRUSCO'S PIZZA, ,10600 MEETING STREET,,PROSPECT,KY,40059,FOOD SERVICE,38.323,-85.5658,6/20/2012 0:00,97,A,JOHNNYBRUSCOSPIZZA,
88825,836786,GARAGE BAR, ,700 E. MARKET STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2531,-85.7398,8/8/2012 0:00,96,A,GARAGEBAR,
88826,814316,THOROBRED LOUNGE, ,3634 S. 7TH STREET,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1974,-86.799,5/24/2012 0:00,90,A,THOROBREDLOUNGE,
88827,816424,BIG HAPPY FAMILY, ,2922 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2078,-85.775,5/30/2012 0:00,91,A,BIGHAPPYFAMILY,
88828,817292,PLEASURE RIDGE PIZZA, ,5603 GREENWOOD ROAD,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1447,-85.8598,6/4/2012 0:00,95,A,PLEASURERIDGEPIZZA,
88829,823218,CHOICES YOGURT BAR, ,2214 HOLIDAY MANOR COURT,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2832,-85.6314,6/21/2012 0:00,98,A,CHOICESYOGURTBAR,
88830,822331,PANERA BREAD, ,1534 BARDSTOWN ROAD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.1354,-85.423,6/19/2012 0:00,98,A,PANERABREAD,
88831,850050,BLUEGRASS CAFE, ,3819 BARDSTOWN ROAD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1945,-85.393,9/21/2012 0:00,96,A,BLUEGRASSCAFE,
88832,831816,KOSAIR GIFT SHOP, ,231 E. CHESTNUT STREET,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,38.248,-85.749,7/20/2012 0:00,100,,KOSAIRGIFTSHOP,
88834,819057,DISCOUNT ZONE, ,4917-I DIXIE HIGHWAY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,38.1704,-85.8269,6/8/2012 0:00,100,,DISCOUNTZONE,
88835,858552,TEAVANA #156, ,7900 SHELBYVILLE ROAD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2469,-85.6105,10/23/2012 0:00,96,A,TEAVANA,
88836,835498,SONIC DRIVE IN, ,13200 SHELBYVILLE ROAD,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2427,-85.5115,8/2/2012 0:00,94,A,SONICDRIVEIN,
88837,817289,CHINA ONE, ,816 EASTERN PARKWAY,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2148,-85.7417,6/4/2012 0:00,92,A,CHINAONE,
88838,860818,MIRAGE RESTAURANT, ,2750 S. 7TH STREET ROAD,,LOUISVILLE,KY,40215,FOOD SERVICE,38.2119,-85.7855,10/30/2012 0:00,87,A,MIRAGERESTAURANT,
88840,852970,WHITFIELD ACADEMY EAST CAMPUS, ,15201 SHELBYVILLE ROAD,,LOUISVILLE,KY,40245,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2361,-85.4758,10/3/2012 0:00,100,A,WHITFIELDACADEMYEASTCAMPUS,
88841,826621,GREEN APPLES FROZEN YOGURT, ,5909 TIMBER RIDGE LANE,,PROSPECT,KY,40059,FOOD SERVICE,38.3384,-85.6205,7/3/2012 0:00,99,A,GREENAPPLESFROZENYOGURT,
88842,821230,KIDS PARADISE ENRICHMENT CENTER, ,3400 VERMONT AVENUE,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2553,-85.8076,6/15/2012 0:00,96,A,KIDSPARADISEENRICHMENTCENTER,
88843,830874,DOUBLE DRAGON II, ,5222 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1626,-85.8327,7/17/2012 0:00,81,C,DOUBLEDRAGONII,
88854,862955,BRILLIANT MINDS ACADEMY, ,4000 BARDSTOWN ROAD,,LOUISVILLE,KY,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1928,-85.6492,11/8/2012 0:00,99,A,BRILLIANTMINDSACADEMY,
88858,848409,FANTASY ISLAND, ,3624 S. 7TH STREET,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1979,-85.7984,9/17/2012 0:00,94,A,FANTASYISLAND,
88860,828696,PARK MARKET, ,231 N. 19TH STREET,,LOUISVILLE,KY,40203,PRE-PACKAGED RETAIL,38.2619,-85.7806,7/9/2012 0:00,99,,PARKMARKET,
88861,820020,KIDS FIRST ACADEMY II, ,4805 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1722,-85.8243,6/12/2012 0:00,93,A,KIDSFIRSTACADEMYII,
88862,833152,ALEXANDER TAQUERIA, ,8206-A NATIONAL TURNPIKE,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1305,-85.7514,7/25/2012 0:00,96,A,ALEXANDERTAQUERIA,
88863,828710,ALM FOOD MART, ,3727 WEST BROADWAY,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,39.2504,-85.8149,7/10/2012 0:00,96,,ALMFOODMART,
88864,818613,ASIANA CUISINE, ,1805 RUDY LANE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2785,-85.6381,6/7/2012 0:00,100,A,ASIANACUISINE,
88865,810330,EDDIE'S FOOD CART, ,4TH MARKET STREET,,LOUISVILLE,KY,40202,STATIONARY RESTRICTED CONCESSON,38.2552,-85.7568,5/7/2012 0:00,100,,EDDIESFOODCART,
88866,825897,ASIANA CUISINE, ,10480 SHELBYVILLE ROAD,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2454,-85.5633,6/28/2012 0:00,97,A,ASIANACUISINE,
88867,863396,GRADY'S, ,3825 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,37.1882,-85.7831,11/12/2012 0:00,89,C,GRADYS,
88869,867556,KEY MARKET, ,9409 SMYRNA PARKWAY,,LOUISVILLE,KY,40229,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1113,-85.6455,11/28/2012 0:00,95,A,KEYMARKET,
88969,847805,SUPER MERCADO PUEBLA, ,10119 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,PRE-PACKAGED RETAIL,38.1978,-85.5687,9/17/2012 0:00,96,,SUPERMERCADOPUEBLA,
88971,871667,SONIC DRIVE-IN, ,630 WINKLER AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2108,-85.7695,12/12/2012 0:00,94,A,SONICDRIVEIN,
88973,846790,MENCHIE'S, ,"4600 SHELBYVILLE ROAD, SUITE 637",,LOUISVILLE,KY,40207,FOOD SERVICE,38.2508,-85.6299,9/13/2012 0:00,95,A,MENCHIES,
88974,834386,UPTOWN ART UNCORKED, ,2458 BARDSTOWN ROAD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2234,-85.6864,7/27/2012 0:00,100,A,UPTOWNARTUNCORKED,
88975,818314,CATERPILLAR CLUB HOUSE, ,330 E. OAK STREET,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2341,-85.7501,6/6/2012 0:00,94,A,CATERPILLARCLUBHOUSE,
88978,818317,LA ESQUINA CALIENTE, ,5318 S. 3RD STREET,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1713,-85.768,6/6/2012 0:00,98,A,LAESQUINACALIENTE,
88979,818608,SMOKEY'S BEAN, ,1451 S. FIRST STREET UNIT #1,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2268,-85.7562,6/7/2012 0:00,96,A,SMOKEYSBEAN,
88982,813265,D'VILLES BBQ, ,1506 LARCHMONT AVENUE,,LOUISVILLE,KY,40215,SELF-CONTAINED MOBILE FOOD UNITS,38.212578,-85.78283,5/21/2012 0:00,97,A,DVILLESBBQ,
88984,816861,TRINA'S TREEHOUSE II, ,4443 CANE RUN ROAD,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1975,-85.8397,6/1/2012 0:00,95,A,TRINASTREEHOUSEII,
88986,850618,LITTLE CAESAR'S PIZZA, ,"9569 TAYLORSVILLE ROAD, SUITE 103",,JEFFERSONTOWN,KY,40299,FOOD SERVICE,38.205,-85.5791,9/25/2012 0:00,96,A,LITTLECAESARSPIZZA,
89072,830273,THE COMFY COW, ,339 W. CARDINAL BLVD,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2207,-85.7618,7/16/2012 0:00,98,A,THECOMFYCOW,
89074,831202,PAPALINO'S NY PIZZERIA, ,337 W. CARDINAL BLVD,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2207,-85.7618,7/18/2012 0:00,97,A,PAPALINOSNYPIZZERIA,
89076,863006,SMYRNA INN, ,8201 SMYRNA PARKWAY,,LOUISVILLE,KY,40229,PRE-PACKAGED RETAIL,38.1301,-85.6422,11/7/2012 0:00,98,,SMYRNAINN,
89077,851314,GENESIS CHILD DEVELOPMENT CENTER, ,223 E. MAGNOLIA AVENUE,,LOUISVILLE,KY,40208,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2283,-85.7535,9/27/2012 0:00,97,A,GENESISCHILDDEVELOPMENTCENTER,
89079,838555,HEART & SOY, ,1216 BARDSTOWN ROAD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.142,-85.431,8/14/2012 0:00,95,A,HEARTSOY,
89080,811177,THE PALIO, ,2001 NEWBURG ROAD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.131,-85.423,5/10/2012 0:00,100,A,THEPALIO,
89081,823718,DIXIE FOOD  MART, ,3512 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1999,-85.8029,6/22/2012 0:00,98,A,DIXIEFOODMART,
89084,903780,TWO DOG CART, ,1919 S. PRESTON STREET,,LOUISVILLE,KY,40217,OTHER,38.2201,-85.7479,4/23/2013 0:00,95,,TWODOGCART,
89088,859291,CITY MARKET, ,2100 W. BROADWAY,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,38.2488,-85.7868,10/25/2012 0:00,96,,CITYMARKET,
